y,x,z
-38.47924,145.935926,60.772
-38.504178,145.891398,65.606
-38.548234,145.944248,66.596
-38.405273,145.889728,264.544
-38.327425,145.86007,246.271
-38.547173,145.889752,36.573
-38.63719,145.869912,38.724
-38.343315,145.794214,181.126
-38.253568,145.814056,100.26
-38.400259,145.851826,312.044
-38.456171,145.855111,179.044
-38.568136,145.861669,74.821
-38.382257,145.808992,237.828
-38.187721,145.735249,37.857
-38.312307,145.746529,109.802
-38.402095,145.726555,174.041
-38.522992,145.754342,44.789
-38.595947,145.745927,41.476
-38.404935,145.655653,121.902
-38.35297,145.636079,107.167
-38.132546,145.553107,11.911
-38.227218,145.570733,11.703
-38.468781,145.625698,189.647
-38.524749,145.628762,86.489
-38.386848,145.612861,111.009
-38.317954,145.604939,44.992
-38.185528,145.626806,18.168
-38.281282,145.698895,103.397
-38.368195,145.749703,146.17
-38.594161,145.871576,72.937
-38.720366,145.937811,4.813
-38.545013,145.780739,52.193
-38.526964,145.737814,59.019
-38.586916,145.724446,48.599
-38.627046,145.793832,17.401
-38.784478,145.908009,46.237
-38.738421,145.98091,18.562
-38.54319,146.14071,86.901
-38.493414,146.229453,166.727
-38.558457,146.254607,412.353
-38.670577,146.261965,16.204
-38.588475,146.248198,256.479
-38.628417,146.317883,116.456
-38.697508,146.326695,0
-38.617447,146.187264,202.502
-38.601288,146.018682,34.095
-38.679351,146.048663,102.014
-38.718396,146.063685,71.025
-38.540259,145.977259,64.571
-38.59828,146.089733,78.481
-38.695604,146.21746,3.034
-38.636488,146.284881,141.12
-38.150022,146.759729,17.979
-38.146794,146.830125,15.131
-38.177428,146.878138,93.3
-37.951705,146.931362,31.605
-37.781975,146.988546,137.361
-37.977445,146.94164,27.937
-38.016119,146.957081,22.502
-37.961957,147.060618,16.516
-37.754878,147.209552,383.041
-37.704117,147.242595,353.437
-37.610172,147.222557,435.879
-37.929244,146.85095,44.14
-38.07745,146.76677,34.065
-37.959777,146.89884,33.105
-37.896957,146.980955,39.202
-37.723846,147.107904,238.586
-37.740076,147.043106,259.13
-37.921186,146.883461,38.065
-38.297026,146.566619,196.851
-38.343951,146.549121,376.471
-38.234826,146.703669,117.667
-38.154851,146.79744,18.013
-37.851672,147.105691,127.519
-38.095998,146.863645,21
-38.18475,146.791423,41.108
-38.350529,146.695508,320.902
-38.248573,146.762928,167.203
-37.98295,147.033262,28.007
-37.915937,147.131531,87.32
-37.764236,147.284717,115.05
-37.81502,147.251673,81.983
-38.072478,147.015444,16.372
-38.140262,146.970915,6.234
-38.216199,146.893633,142.398
-38.166055,146.981247,32.031
-37.921882,147.27702,47.09
-38.107782,147.101319,9.802
-38.179678,147.04054,70.01
-38.343976,146.836777,249.241
-38.157945,147.013871,8.807
-38.090825,147.112421,9.981
-37.926553,147.314703,53.02
-37.942902,147.249739,52.803
-37.997836,147.200335,32.193
-38.191097,146.93741,86.042
-38.288166,146.83253,179.977
-38.200694,147.013083,140.6
-38.154591,147.084289,3.804
-37.986166,147.303073,32.774
-37.906065,147.395869,51.43
-37.935307,147.336155,49.773
-38.074517,147.177549,2.906
-38.167484,147.089479,31.762
-38.284882,146.903091,159.835
-38.268631,146.96847,80.821
-38.028308,147.248487,5.915
-37.973289,147.297848,43.159
-37.944059,147.357614,35.147
-38.003143,147.292045,35.226
-38.079236,147.215318,3.248
-38.286338,147.011519,87.458
-38.312189,147.0219,68.776
-38.050566,147.329226,1
-38.024804,147.318758,23.494
-38.041192,147.253704,4.794
-38.096212,147.204258,2.89
-38.308112,147.038249,57.107
-38.088638,147.290877,1
-38.012489,147.367527,15.024
-38.036487,147.215956,5.662
-38.065044,147.102036,10.84
-38.329478,146.723135,359.343
-38.375619,146.651471,337.7
-38.459769,146.540638,408.582
-38.443635,146.606312,323.973
-38.378754,146.86863,141.612
-38.299263,147.016708,58.238
-38.088638,147.290877,1
-38.278862,147.098414,44.671
-38.427192,146.960042,47.707
-38.308791,147.092491,46.57
-38.265943,147.093208,60.414
-38.354336,146.966848,104.534
-38.315544,146.951306,107.883
-38.373179,146.776429,146.485
-38.424224,146.742685,231.643
-38.382825,146.852252,204.937
-38.306678,146.929777,122.985
-38.23058,147.007113,128.077
-38.289688,146.940957,125.068
-38.343976,146.836777,249.241
-38.695171,146.452441,5.121
-38.750435,146.40166,0
-38.626774,146.498016,56.451
-38.537629,146.571258,99.246
-38.402357,146.716016,268.63
-38.560401,146.652399,25.301
-38.658543,146.600873,7.747
-38.629364,146.661624,1.723
-38.35767,146.896215,170.251
-38.298549,146.96248,137.976
-38.41424,146.954852,60.235
-38.290411,146.995175,65.509
-38.415318,146.72115,357.73
-38.508493,146.631892,127.349
-38.492302,146.697597,52.821
-38.414945,147.009193,24.156
-38.335289,147.157183,24.652
-38.440828,147.0196,34.034
-38.499437,146.898809,40.418
-38.502776,146.827983,59.435
-38.520559,146.871163,54.916
-38.491272,146.931623,34.578
-38.329883,147.065001,41.862
-38.558721,146.832241,17.776
-38.617996,146.765532,5
-38.423104,146.976424,38.693
-38.140176,147.311825,0.016
-38.131973,147.344406,3
-38.115538,147.409533,0.638
-38.099058,147.474636,7.546
-37.985067,147.64323,0
-37.925408,147.654549,27.97
-38.001635,147.578285,6.004
-37.94283,147.697596,0
-37.870809,147.757538,0
-37.908889,147.719469,19.18
-37.976346,147.621702,8.086
-37.854199,147.82239,5.834
-37.790871,147.903696,94.927
-37.946959,147.681359,3.09
-38.010365,147.599816,0
-38.073797,147.518162,9.091
-37.926699,147.81653,0
-37.744785,148.027947,59.769
-37.820288,147.844191,19.212
-37.857974,147.752238,0
-37.903874,147.627776,34.2
-37.782192,147.882169,78.756
-37.757267,147.979354,120.45
-37.655659,148.098287,211.038
-37.765582,147.946962,145.421
-37.811999,147.87661,67.162
-37.909315,147.77345,0
-37.888596,147.854575,20.943
-37.838036,147.941235,64.559
-37.673228,148.195312,155.855
-37.67741,148.179125,61.049
-37.795746,147.995387,89.918
-37.690229,148.184505,75.487
-37.65648,148.260057,149.028
-37.592659,148.287029,168.536
-37.846342,147.908805,64.908
-37.816891,147.968316,94.4
-37.686046,148.200694,127.127
-37.67741,148.179125,61.049
-37.711188,148.103578,114.202
-37.757929,148.087254,85.057
-37.732869,148.184454,89.202
-37.762963,148.233031,69.583
-37.729186,148.308661,71.919
-37.712392,148.37348,10.417
-37.682573,148.378848,10.526
-37.758774,148.249238,55.301
-37.716368,148.303252,78.293
-37.661349,148.405818,62.184
-37.796979,148.211399,63.092
-37.741757,148.26004,50.904
-37.528847,148.313964,297.343
-37.575419,148.243911,249.642
-37.63032,148.141458,298.223
-37.710124,147.941826,128.122
-37.540318,148.050148,226.402
-37.744085,147.920108,140.315
-37.545083,148.141613,214.445
-37.354011,148.276265,434.279
-37.629722,148.033721,185.761
-37.671656,147.925851,146.373
-37.548331,147.964084,223.617
-37.471787,147.985899,276.112
-37.288977,148.034875,580.944
-37.581917,147.888648,279.465
-37.662612,147.850534,106.454
-37.734625,147.790845,65.571
-37.514044,147.931992,689.018
-37.416477,147.980789,692.436
-37.233918,148.083292,838.055
-37.462794,147.910764,580.826
-37.55176,147.840451,245.211
-37.725086,147.661718,141.917
-37.68291,147.715881,104.961
-37.45864,147.926891,638.999
-37.386601,147.986237,456.487
-37.318734,148.029407,485.265
-37.416059,147.9271,351.852
-37.513308,147.824577,246.175
-37.589426,147.748857,436.812
-37.732922,147.575581,170.658
-37.529466,147.70637,479.829
-37.423613,147.787615,479.716
-37.309457,147.90084,393.333
-37.411187,147.835951,208.997
-37.512915,147.770893,465.954
-37.830537,147.526111,27.689
-37.546417,147.695496,365.932
-37.427689,147.771493,645.599
-37.224345,147.90129,1321.987
-37.321532,147.799029,586.401
-37.444304,147.70706,714.243
-37.765348,147.392301,64.232
-37.833104,147.348338,100.437
-37.875163,147.293874,83.187
-37.772989,147.30611,76.607
-37.658566,147.366823,162.666
-37.22657,147.618038,478.357
-37.154718,147.677379,599.916
-37.256715,147.665822,492.265
-37.354209,147.616833,1033.209
-37.434779,147.578589,482.629
-37.595455,147.44816,359.825
-37.357442,147.493801,1108.286
-37.293851,147.521233,1199.335
-37.039564,147.630441,806.334
-37.099403,147.67252,1005.08
-37.409579,147.621661,876.054
-37.634421,147.517502,272.085
-37.497953,147.497565,639.384
-37.327703,147.499482,1078.674
-37.030479,147.556022,788.43
-37.323588,147.515563,1212.008
-37.471823,147.433579,508.584
-37.674358,147.24842,347.573
-37.863849,147.057,65.444
-37.519704,147.132856,589.363
-37.168879,147.346642,1290.984
-37.637993,147.055705,626.45
-37.709629,146.995301,317.772
-37.81024,146.874999,143.859
-37.670357,146.926238,410.618
-37.556196,146.987489,821.846
-37.172419,147.277285,1249.906
-37.15144,147.304239,921.476
-37.427057,147.220038,444.892
-37.616359,147.029266,466.931
-37.308733,147.296661,557.352
-37.220629,147.420641,1420.337
-37.478368,147.240664,285.545
-37.495276,147.229692,467.216
-37.262647,147.366726,1070.409
-37.182205,147.405119,1252.876
-37.118176,147.379291,1216.558
-37.210854,147.292726,1245.458
-37.491995,146.961936,1098.265
-37.634291,146.787437,1148.368
-37.482457,146.887162,1242.9
-37.359595,146.927097,810.438
-37.292119,146.971154,1150.864
-37.394059,146.958492,630.158
-37.475115,146.972972,1150.562
-37.246897,147.094748,1086.991
-37.336013,147.077167,495.068
-37.898697,146.803108,81.526
-37.902715,146.786855,68
-37.679168,146.947543,365.261
-37.340723,147.11449,837.198
-37.412324,147.054419,479.474
-37.862437,146.663914,245.974
-37.920116,146.543983,537.235
-37.470014,146.368281,980.006
-37.392917,146.338392,1029.172
-37.298041,146.266386,784.117
-37.37526,146.066145,335.481
-37.416779,146.011226,483.439
-37.541256,145.846003,957.493
-37.466828,145.746765,366.473
-37.166915,145.474781,169.451
-37.197798,145.345106,167.363
-37.276326,145.250608,280.228
-37.350984,145.172141,631.817
-37.561909,144.930852,264.298
-37.692968,144.729554,133.933
-37.731301,144.564423,86.385
-37.814387,144.200892,369.19
-37.8539,143.963797,347.815
-37.855894,143.892604,290.107
-37.800111,143.639051,257.091
-37.884909,143.125722,208.852
-37.983422,142.995757,154.091
-38.044895,142.906915,150.252
-38.14949,142.813909,123.611
-38.267821,142.853502,112.587
-38.454126,142.970785,81.253
-38.52191,143.048664,116.137
-38.47706,143.253431,139.52
-38.450734,143.372646,171.021
-38.334205,143.6428,180.994
-38.547884,143.698074,309.704
-38.602059,143.771629,517.603
-38.604203,143.699225,483.405
-38.565066,143.557879,189.712
-38.636323,143.618901,495.635
-38.640116,143.601917,431.961
-38.555888,143.40839,76.336
-38.544647,143.331323,220.164
-38.501391,143.206852,162.922
-38.499604,143.279379,173.506
-38.536999,143.493428,131.444
-38.546359,143.514908,189.338
-38.581993,143.54539,239.069
-38.606495,143.498881,293.325
-38.610047,143.609866,378.146
-38.626646,143.72527,567.482
-38.606495,143.498881,293.325
-38.600911,143.460363,240.598
-38.628999,143.524887,504.901
-38.56728,143.228908,90.245
-38.571042,143.211822,113.504
-38.649922,143.367057,171.939
-38.722773,143.61204,245.452
-38.746976,143.693663,0
-38.739344,143.727656,0
-38.737645,143.672121,63.074
-38.719279,143.500815,240.582
-38.696762,143.474772,243.424
-38.737645,143.672121,63.074
-38.739344,143.727656,0
-38.670452,143.465783,449.231
-38.648079,143.311377,48.682
-38.668668,143.410142,513.184
-38.685382,143.52588,320.068
-38.679167,143.74344,352.867
-38.668438,143.5384,295.506
-38.663848,143.811354,304.147
-38.622269,143.870057,268.833
-38.579093,143.873298,220.811
-38.545227,143.897975,414.518
-38.503753,143.956355,288.698
-38.394679,144.063564,153.055
-38.364718,144.071174,231.814
-38.41539,144.034529,232.825
-38.321165,144.200665,104.201
-38.262904,144.270467,40.912
-38.11657,144.416861,0
-38.167126,144.380824,18.898
-38.253675,144.249129,48.641
-38.201488,144.230662,130.498
-38.231393,144.223179,102.765
-38.319538,144.145819,154.054
-38.27436,144.220303,74.039
-38.30811,144.196047,84.208
-38.345658,144.15504,56.382
-38.255259,144.303889,40.025
-38.185528,144.423444,4.269
-38.298865,144.174695,95.824
-38.363089,144.01617,210.223
-38.366898,143.999359,258.502
-38.35165,144.066579,176.955
-38.291238,144.208179,73.068
-38.255259,144.303889,40.025
-38.407751,144.068163,196.717
-38.315099,144.288986,80.692
-38.256816,144.358634,23.509
-38.287413,144.224921,80.424
-38.35165,144.066579,176.955
-38.400675,143.974872,355.989
-38.385423,144.042159,178.729
-38.249143,144.392014,10.958
-38.335803,144.260153,73.779
-38.365745,144.252663,108.006
-38.3013,144.410631,0
-38.324319,144.310348,41.892
-38.138039,144.568458,0
-38.096701,144.625457,0
-38.140307,144.497352,0
-38.194722,144.44476,8.426
-38.239946,144.370685,5.826
-38.357102,144.104763,147.721
-38.364718,144.071174,231.814
-38.279773,144.258374,56.15
-38.210041,144.378075,4.687
-38.287413,144.224921,80.424
-38.197676,144.247364,93.703
-38.199867,144.175921,160.261
-38.21673,144.163796,142.743
-38.149309,144.212225,125.84
-37.994523,144.211636,140.73
-38.249586,143.831497,136.693
-38.330423,143.659701,166.523
-38.099989,143.870032,106.885
-37.711916,144.342874,189.366
-37.480596,144.616491,449.287
-37.418976,144.700882,426.512
-37.36115,144.768697,463.705
-37.443318,144.656357,556.889
-37.675076,144.258138,320.261
-37.738513,144.102059,388.84
-37.805636,143.928684,370.405
-37.74226,144.085483,368.069
-37.456256,144.661066,416.326
-37.317808,144.894664,363.11
-37.054802,145.415372,637.209
-37.137171,145.304965,233.155
-37.450152,144.747844,359.677
-37.534618,144.564802,462.933
-37.634118,144.314817,408.415
-37.25318,144.871103,366.31
-37.200757,144.97553,251.242
-37.159701,145.031074,259.748
-37.252424,144.994447,268.946
-37.447811,144.818167,339.083
-37.658938,144.573849,165.169
-37.510978,144.787891,294.267
-37.289681,144.955082,357.89
-37.189336,145.024294,293.846
-37.069897,145.174355,223.478
-37.089,145.093288,228.893
-37.150596,145.010101,215.904
-37.293428,144.637455,589.263
-37.171028,144.681743,580.187
-37.120884,144.716681,506.47
-36.7321,144.822614,179.875
-36.802616,144.760169,225.925
-36.876913,144.681294,234.546
-37.04221,144.511221,318.42
-36.980839,144.595224,307.062
-36.930754,144.630148,221.675
-36.641742,144.78986,123.167
-36.612162,144.796715,119.846
-36.782691,144.664888,226.831
-36.886555,144.578902,195.995
-37.12571,144.452696,496.144
-37.086442,144.562562,340.612
-36.88858,144.932065,178.481
-36.696449,145.212665,128.802
-36.679745,145.224045,132.329
-36.759451,145.183224,131.376
-36.833898,145.105262,132.803
-37.054891,144.939878,273.615
-36.877208,144.980619,153.788
-36.884791,144.948252,155.46
-36.997897,144.883918,225.998
-36.870329,144.890303,157.372
-36.779961,144.857533,210.786
-36.987848,144.686123,273.486
-37.075136,144.611589,410.731
-37.138191,144.581246,416.653
-37.217977,144.539135,501.744
-37.079879,144.772572,389.089
-36.837705,145.089103,135.407
-36.937938,145.020356,166
-37.223543,144.877951,354.578
-37.282816,144.864248,381.759
-37.232677,144.89892,305.508
-37.173402,144.912596,279.107
-37.032854,144.914239,231.751
-37.07761,144.842502,351.548
-37.190839,144.77756,449.244
-37.120157,144.840335,323.752
-36.893907,144.96914,179.434
-36.710999,144.972728,171.198
-37.061613,144.730552,379.515
-37.143579,144.618632,437.231
-37.072962,144.681593,377.942
-36.79129,144.808897,208.726
-36.715417,144.834146,188.798
-36.982468,144.648832,289.387
-37.049269,144.602242,364.134
-37.158672,144.553196,448.463
-37.108547,144.588252,432.225
-36.74933,144.688065,203.286
-36.719733,144.69498,197.284
-36.860223,144.692897,289.823
-36.893603,144.669685,230.947
-36.814396,144.588203,197.136
-36.744557,144.404548,193.243
-36.759442,144.339355,231.64
-36.889021,144.014436,212.615
-36.831663,144.0826,258.755
-36.544881,144.29818,140.064
-36.441306,144.383583,122.056
-36.685452,144.172122,192.086
-36.87236,144.026253,226.013
-36.946375,143.946127,183.528
-37.000066,143.893918,206.628
-36.903747,143.948859,194.447
-36.559537,144.110083,132.778
-36.463394,144.163353,118.926
-36.367233,144.216489,109.575
-36.548297,144.035687,128.964
-36.636789,143.890729,146.245
-36.466823,144.024042,122.52
-36.561261,144.040343,130.519
-36.672345,144.04416,157.804
-36.848324,144.070808,240.051
-36.616969,144.16555,143.661
-36.583681,144.188989,142.453
-36.640984,144.121204,156.373
-36.979857,144.046443,327.212
-36.800121,144.036166,186.321
-36.748229,144.017922,187.931
-36.648108,143.965172,140.722
-36.707342,143.950655,152.49
-36.822381,144.061664,214.143
-36.864985,144.059009,217.186
-36.813093,144.040732,196.113
-36.67039,143.990601,144.915
-36.722283,144.008808,171.682
-36.929847,144.081891,252.429
-36.916875,144.077311,246.519
-36.753842,144.055185,195.395
-36.696521,144.123164,173.246
-36.718757,144.148638,205.578
-36.866877,144.112697,254.152
-36.946517,144.070082,269.735
-36.920408,143.937012,193.853
-36.73661,143.819713,170.225
-36.807217,143.879679,188.977
-36.89047,143.820351,170.252
-36.818198,143.830497,199.148
-36.872144,143.902399,168.121
-36.79622,143.928831,160.866
-36.840792,143.979801,181.739
-36.853771,143.98436,189.292
-36.757276,143.915197,161.13
-36.770257,143.91974,158.263
-36.89444,143.927901,184.959
-36.836852,143.872367,167.671
-36.81287,143.916996,160.556
-36.772229,143.973398,162.078
-36.736965,143.943387,154.665
-36.70169,143.913401,149
-36.618127,143.848981,167.222
-36.417601,143.742857,184.163
-36.391607,143.733633,153.529
-36.400981,143.754532,173.738
-36.509034,143.898501,152.19
-36.553632,143.949636,132.797
-36.518362,143.919424,154.309
-36.581218,143.888956,142.21
-36.468032,143.831114,129.208
-36.42697,143.763762,179.793
-36.455045,143.826488,131.913
-36.486719,143.872946,128.068
-36.534989,143.907776,155.978
-36.58689,143.926148,136.109
-36.558908,143.863529,169.546
-36.514263,143.812406,139.354
-36.423341,143.780051,154.93
-36.336589,143.854592,109.537
-36.259154,143.949812,102.446
-36.370324,143.954389,115.264
-36.40561,143.984559,116.043
-36.470484,144.00778,123.104
-36.238366,143.854757,104.64
-36.225369,143.85014,101.594
-36.244094,143.891856,103.356
-36.229535,143.956783,102.318
-36.281481,143.975308,105.284
-36.286707,143.889482,105.542
-36.393726,143.787099,159.738
-36.374987,143.745307,141.955
-36.324439,143.657141,158.532
-36.403911,143.614948,223.242
-36.486974,143.556334,213.186
-36.367622,143.461452,161.404
-36.488362,143.486395,220
-36.544001,143.488406,198.895
-36.64225,143.487022,175.557
-36.503584,143.544595,222.573
-36.531772,143.607391,252.602
-36.604001,143.597342,276.171
-36.678391,143.640653,275.081
-36.739137,143.555657,237.908
-36.783919,143.606415,277.279
-36.845326,143.645352,371.662
-36.70802,143.633241,300.911
-36.721022,143.637736,385.489
-36.530304,143.677304,272.776
-36.395229,143.717344,154.179
-36.591644,143.716447,297.678
-36.525989,143.570123,201.624
-36.540403,143.504756,192.059
-36.496374,143.57726,206.138
-36.413307,143.635853,195.959
-36.524545,143.640048,257.941
-36.600386,143.613725,254.422
-36.549809,143.525695,196.493
-36.718901,143.583953,259.774
-36.653857,143.561604,235.831
-36.456501,143.439943,295.485
-36.413857,143.442536,194.47
-36.266984,143.408324,131.396
-36.373462,143.498683,166.445
-36.405316,143.545094,225.16
-36.429922,143.624145,198.744
-36.498546,143.630838,240.465
-36.477568,143.53541,210.972
-36.423288,143.463455,208.769
-36.340523,143.328067,137.372
-36.387815,143.433345,188.132
-36.399495,143.507858,181.444
-36.408914,143.528772,219.601
-36.413307,143.635853,195.959
-36.422698,143.65676,189.299
-36.486196,143.749636,160.2
-36.402466,143.684756,158.96
-36.348271,143.612857,213.142
-36.413307,143.635853,195.959
-36.46315,143.600713,206.987
-36.437139,143.591518,229.577
-36.489157,143.609912,223.991
-36.400302,143.631254,241.962
-36.389464,143.680152,181.575
-36.400981,143.754532,173.738
-36.521533,143.779802,147.321
-36.513688,143.689012,224.115
-36.426311,143.640454,176.49
-36.36707,143.654653,212.179
-36.408228,143.721953,160.635
-36.428466,143.69397,172.962
-36.502815,143.737948,161.432
-36.530304,143.677304,272.776
-36.559209,143.546637,199.272
-36.456644,143.049385,121.222
-36.434057,143.023697,120.38
-36.553971,143.119114,164.922
-36.327395,143.128445,144.757
-36.368979,143.196261,140.371
-36.421166,143.214607,149.589
-36.613116,143.29954,232.313
-36.365428,143.212755,142.694
-36.348829,143.224657,144.33
-36.412833,143.318132,171.697
-36.500458,143.366844,182.734
-36.578575,143.394345,173.38
-36.602362,143.349201,201.165
-36.43421,143.219196,152.004
-36.355929,143.191677,137.125
-36.473333,143.232972,159.566
-36.529046,143.234838,176.69
-36.370109,143.125667,142.199
-36.271613,143.126647,146.061
-36.30613,143.227372,144.687
-36.41761,143.231106,150.613
-36.264541,143.159618,117
-36.364248,143.283269,142
-36.446037,143.294368,149.631
-36.454367,143.19077,158.242
-36.259597,143.051515,110.643
-36.349968,143.154102,147.035
-36.467411,143.195358,162.445
-36.338004,143.07892,130.164
-36.386708,143.113731,138.496
-36.5599,143.156789,168.13
-36.481628,143.129268,154.883
-36.432963,143.094417,150.177
-36.384263,143.059592,124.943
-36.446019,143.098994,140.383
-36.595461,143.186746,215.34
-36.638152,143.183502,196.217
-36.585985,143.165718,178.182
-36.354601,143.066973,126.539
-36.491123,143.150382,153.188
-36.565816,143.194431,185.345
-36.72585,143.231288,273.6
-36.527877,143.109945,151.03
-36.466161,143.070501,124.796
-36.400861,143.047633,123.034
-36.470968,143.178842,163.548
-36.454367,143.19077,158.242
-36.525478,143.251354,178.883
-36.529046,143.234838,176.69
-36.623856,143.249837,256.091
-36.588324,143.2199,221.611
-36.431828,143.165084,150.826
-36.340454,143.133021,144.204
-36.288211,143.114725,134.611
-36.422327,143.143985,136.541
-36.446019,143.098994,140.383
-36.475672,143.091618,154.058
-36.651193,143.187952,197.754
-36.697468,143.168098,185.767
-36.742475,143.219142,319.573
-36.671071,143.355007,192.437
-36.654453,143.36709,185.147
-36.744745,143.273417,240.833
-36.672404,143.28426,217.138
-36.631007,143.216679,239.4
-36.733018,143.198072,217.736
-36.86835,143.155028,329.022
-36.790056,143.128299,212.773
-36.669035,143.104921,201.606
-36.563459,143.140247,164
-36.710512,143.17255,189.409
-36.786476,143.144939,237.302
-36.905218,143.113953,232.799
-36.513656,143.176086,161.954
-36.467411,143.195358,162.445
-36.610821,143.24538,263.594
-36.662957,143.263216,266.072
-36.702055,143.27661,215
-36.610821,143.24538,263.594
-36.649923,143.258755,274.541
-36.72585,143.231288,273.6
-36.709393,143.047279,170.617
-36.734281,142.930684,175.178
-36.810293,142.902726,192.487
-36.826921,142.890444,193.648
-36.632172,142.94974,149
-36.945678,143.056125,220.615
-37.122656,143.080605,249.715
-37.060942,143.041594,235.125
-36.811499,143.028365,273.028
-36.709393,143.047279,170.617
-36.640553,143.041754,167.295
-36.836369,143.108353,232.643
-36.882696,143.088375,267.358
-36.709393,143.047279,170.617
-36.830471,143.070582,258.432
-36.67733,143.000707,154.957
-36.905218,143.113953,232.799
-36.772317,143.015058,228.82
-36.68798,142.950757,167.538
-36.586975,142.898814,136.739
-36.66539,142.925269,153.015
-36.929034,143.068367,222.112
-36.942092,143.072817,223.191
-36.790113,142.931687,199.774
-36.685544,142.896355,170.192
-36.567887,142.856721,137.334
-36.727179,142.96402,186.506
-36.762816,142.993963,199.324
-36.52764,142.914016,124.701
-36.600226,143.099346,171.33
-36.736598,143.181457,200.081
-36.769849,143.157119,213.166
-36.692777,143.059481,186.926
-36.589437,142.953137,146.478
-36.571724,143.036241,154.629
-36.626324,143.108217,171.353
-36.766268,143.173747,214.988
-36.780582,143.107207,221.044
-36.647658,143.008496,153.609
-36.699895,143.026205,169.805
-36.778243,143.052814,203.207
-36.911089,143.151742,241.862
-36.944378,143.127317,387.919
-36.79487,143.040593,217.677
-36.860163,143.062804,272.9
-36.899335,143.076149,234.871
-36.854253,143.025007,275.575
-36.740244,142.968444,195.828
-36.736689,142.985107,203.561
-36.912391,143.080601,225.615
-36.73907,143.039502,203.4
-36.920544,143.172863,248.636
-36.998826,143.199662,294.154
-36.778243,143.052814,203.207
-36.690391,143.005133,163.554
-36.774675,143.069467,224.61
-36.970484,143.136233,351.37
-36.740244,142.968444,195.828
-36.919558,143.047227,217.362
-36.923138,143.030533,212.957
-36.73073,142.947354,179.03
-36.792504,142.986154,234.377
-36.992987,143.161839,472.083
-37.032137,143.175241,324.157
-36.983536,143.140694,335.971
-36.895751,143.092827,231.67
-36.791301,143.057253,221.439
-36.718886,143.068354,186.094
-36.857575,143.204963,324.921
-36.922789,143.227294,321.592
-36.929034,143.068367,222.112
-36.864963,142.974945,253.608
-37.082116,143.138553,393.327
-37.229324,143.171053,366.072
-36.96123,142.917978,205.157
-36.916052,142.866812,223.094
-36.834024,142.857028,192.988
-36.976651,142.977028,218.73
-37.045578,142.982513,239.641
-36.993299,142.964745,212.956
-37.081195,143.012585,237.087
-36.981444,142.888936,221.746
-36.932691,142.854499,251.066
-37.006369,142.969186,213.993
-37.223516,143.133093,282.583
-37.292427,143.138735,382.426
-37.080141,142.886449,258.263
-37.037328,142.889909,293.192
-37.0266,142.940154,228.764
-37.07627,143.100666,282.24
-36.897014,143.021645,222.572
-37.006037,143.166305,353.812
-37.084334,143.193131,418.084
-36.929034,143.068367,222.112
-36.869639,143.083925,250.714
-37.01548,143.187455,352.104
-36.994325,143.090623,293.823
-36.926717,143.013835,209.651
-37.041576,143.196399,490.163
-36.917229,142.992691,206.555
-37.050153,143.091746,324.521
-37.085723,143.121843,359.472
-37.071717,142.991401,247.762
-37.133461,143.030392,269.187
-37.056327,142.932287,239.246
-37.176263,143.02701,286.815
-37.19879,143.052686,284.116
-36.98972,142.98147,217.149
-36.963583,142.972588,212.6
-37.152384,143.072794,254.529
-37.204631,143.090656,283.921
-37.383823,143.170142,332.147
-37.33523,143.135417,400.47
-36.969491,143.010461,237.916
-36.965908,143.027171,251.57
-37.222069,143.204518,607.556
-37.283676,143.243705,946.432
-37.427172,143.293257,383.579
-37.192343,143.212269,319.27
-37.074897,143.17196,390.189
-36.957431,143.131774,302.456
-37.009641,143.149619,282.869
-37.321258,143.328638,435.177
-37.399483,143.355733,439.921
-37.334296,143.333149,433.308
-36.991608,143.233001,343.328
-36.901138,143.327106,279.459
-37.143517,143.500007,266.961
-37.156541,143.504509,275.226
-36.909096,143.419148,215.024
-36.843983,143.396682,234.584
-36.775256,143.390832,215.075
-36.92427,143.47773,207.633
-36.989371,143.500163,216.196
-37.204985,143.539097,296.08
-36.916342,143.385933,227.59
-37.187773,143.426103,311.534
-37.202371,143.359387,310.812
-36.755514,143.223604,330.483
-37.00901,143.346378,373.774
-37.230508,143.422981,393.283
-37.44428,143.40731,439.972
-37.366084,143.380152,496.04
-36.986568,143.320754,279.084
-36.858434,143.330276,269.034
-36.961182,143.437149,227.835
-37.16018,143.487949,282.79
-36.925744,143.407039,226.154
-36.996627,143.46712,224.256
-37.048719,143.485076,246.993
-37.167991,143.579738,274.063
-37.182587,143.513516,295.488
-36.929368,143.390426,268.915
-37.085661,143.444428,237.126
-37.0893,143.427823,257.119
-36.994492,143.412917,241.802
-36.758626,143.402921,214.945
-36.888828,143.447788,214.43
-37.019042,143.492623,222.298
-37.061741,143.489569,248.484
-36.875807,143.443313,220.073
-36.851936,143.488316,200.021
-36.913394,143.527231,214.024
-36.952442,143.540707,226.107
-36.982107,143.533192,214.09
-36.957559,143.453669,214.056
-36.898231,143.468767,203.701
-36.92278,143.548217,225.291
-36.961821,143.561706,248.425
-36.818665,143.512315,208.231
-36.891611,143.62605,235.333
-36.969649,143.653112,197.117
-36.954554,143.594689,273.214
-36.98785,143.570706,222.912
-36.877971,143.497279,201.85
-36.941547,143.590189,256.866
-37.012318,143.650198,215.027
-36.960285,143.63214,202.522
-36.605439,143.527308,192.363
