latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-23.61131,141.34958,296.7,0.67,0.74,2021-01-29,1442,N,nominal,2.0NRT,284.8,4.1,N
-23.61301,141.35626,296.8,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,285.2,2.7,N
-23.6147,141.36296,296.4,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,284.5,2.7,N
-23.61802,141.3475,297.9,0.67,0.74,2021-01-29,1442,N,nominal,2.0NRT,284.5,4.1,N
-23.61972,141.35419,298.1,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,284.7,2.7,N
-23.62141,141.36087,297.5,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,285.3,2.7,N
-23.62309,141.36755,296.7,0.67,0.73,2021-01-29,1442,N,nominal,2.0NRT,284,5.2,N
-25.94159,152.03528,302.8,0.45,0.39,2021-01-29,1442,N,nominal,2.0NRT,290.2,1,N
-26.17931,152.84622,308.2,0.42,0.38,2021-01-29,1442,N,nominal,2.0NRT,290.5,1,N
-26.17985,152.84352,307.8,0.42,0.38,2021-01-29,1442,N,nominal,2.0NRT,290.4,1.3,N
-26.20911,152.72356,310.9,0.42,0.38,2021-01-29,1442,N,nominal,2.0NRT,290.6,0.8,N
-26.03469,151.72354,302,0.46,0.39,2021-01-29,1442,N,nominal,2.0NRT,289.2,0.4,N
-26.21793,151.67874,302.2,0.46,0.39,2021-01-29,1442,N,nominal,2.0NRT,288.9,0.5,N
-25.7296,148.17233,303.6,0.48,0.48,2021-01-29,1442,N,nominal,2.0NRT,291.3,0.7,N
-25.74475,148.17848,304.9,0.47,0.48,2021-01-29,1442,N,nominal,2.0NRT,291.9,1,N
-26.51033,151.94786,299.8,0.45,0.39,2021-01-29,1442,N,nominal,2.0NRT,289,0.6,N
-26.5412,151.95523,314.3,0.45,0.39,2021-01-29,1442,N,nominal,2.0NRT,288.8,1.2,N
-24.46986,141.8419,296.3,0.6,0.7,2021-01-29,1442,N,nominal,2.0NRT,284.7,3,N
-24.47628,141.83987,295.2,0.6,0.7,2021-01-29,1442,N,nominal,2.0NRT,283.6,3,N
-24.48758,141.82968,295.6,0.6,0.71,2021-01-29,1442,N,nominal,2.0NRT,283.9,5.6,N
-24.48911,141.83577,296.6,0.6,0.7,2021-01-29,1442,N,nominal,2.0NRT,284.9,6,N
-25.10072,144.36755,295.2,0.41,0.61,2021-01-29,1442,N,nominal,2.0NRT,284.7,2.5,N
-24.49553,141.83372,296.5,0.6,0.7,2021-01-29,1442,N,nominal,2.0NRT,284.8,3.7,N
-24.50194,141.83163,296.6,0.6,0.7,2021-01-29,1442,N,nominal,2.0NRT,284.8,3.7,N
-25.58673,146.43971,309,0.61,0.53,2021-01-29,1442,N,nominal,2.0NRT,291,3.3,N
-25.58225,146.44089,303.6,0.61,0.53,2021-01-29,1442,N,nominal,2.0NRT,290.7,0.7,N
-25.58713,146.43959,311.2,0.61,0.53,2021-01-29,1442,N,nominal,2.0NRT,291.1,1.3,N
-26.09739,148.34114,308.5,0.46,0.47,2021-01-29,1442,N,nominal,2.0NRT,290.7,1.8,N
-26.09833,148.34566,317.3,0.46,0.47,2021-01-29,1442,N,nominal,2.0NRT,291.2,1.8,N
-25.1965,142.14998,295.4,0.55,0.68,2021-01-29,1442,N,nominal,2.0NRT,284.8,6.9,N
-27.56252,152.11469,303,0.43,0.38,2021-01-29,1442,N,nominal,2.0NRT,290.6,0.9,N
-27.38039,150.83844,321.3,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,291.3,4.1,N
-27.37947,150.83359,308.8,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,290.4,4.1,N
-27.38407,150.83759,344.9,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,291.6,4.1,N
-27.38316,150.83272,316.3,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,290.6,4.1,N
-27.83807,152.80138,308.3,0.41,0.37,2021-01-29,1442,N,nominal,2.0NRT,284.5,1.2,N
-27.55613,150.84583,345.7,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,293.7,7.9,N
-27.5598,150.84494,339.1,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,294.7,6,N
-27.5607,150.84979,309.1,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,291,6,N
-27.5533,150.8448,307.8,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,290.9,2.9,N
-27.55422,150.84967,310.7,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,291,3,N
-27.55697,150.8439,328.8,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,292.2,2.9,N
-27.55789,150.84875,332.8,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,293.5,3,N
-27.56156,150.84787,335,0.48,0.4,2021-01-29,1442,N,nominal,2.0NRT,293.4,5.3,N
-27.41469,149.25716,302.4,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,291.6,0.4,N
-27.51759,149.12103,303.4,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.3,0.8,N
-27.51916,149.12895,303.1,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.1,1.3,N
-27.51995,149.13295,303.4,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.1,1.1,N
-27.52074,149.13693,314,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.7,1.1,N
-27.52152,149.1409,313.9,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.8,1.2,N
-27.5223,149.14485,311.2,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.7,1.2,N
-27.52004,149.11211,311.5,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.3,1.3,N
-27.52082,149.11607,309.8,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.4,0.8,N
-27.52161,149.12007,307.8,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.2,0.8,N
-27.52572,149.09816,318.1,0.39,0.44,2021-01-29,1442,N,nominal,2.0NRT,292.3,1.2,N
-28.02342,150.14319,316.2,0.51,0.41,2021-01-29,1442,N,nominal,2.0NRT,292.7,1.5,N
-28.61947,153.47093,324.6,0.39,0.36,2021-01-29,1442,N,nominal,2.0NRT,277.1,1.8,N
-27.98051,149.87799,333.5,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,293,2.6,N
-27.98154,149.88333,310.2,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.2,2.6,N
-28.02999,150.13615,306.7,0.51,0.41,2021-01-29,1442,N,nominal,2.0NRT,292.6,1,N
-28.62282,153.47021,309.7,0.39,0.36,2021-01-29,1442,N,nominal,2.0NRT,267.7,1.8,N
-27.98434,149.87706,331.4,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.9,4.3,N
-27.98537,149.88242,339.6,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,293.2,4.3,N
-27.98331,149.87167,307.7,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.4,1.1,N
-27.9864,149.88776,308.7,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.2,2.3,N
-27.9892,149.88148,323.3,0.53,0.42,2021-01-29,1442,N,nominal,2.0NRT,292.4,4.3,N
