UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179813600,2007-05-22T06:00:00Z,-36.499178,148.816042,777.711,164090.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.581295,148.695422,899.746,164104.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.996396,148.700593,1261.242,164169.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.862164,148.714547,1352.923,164184.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.027786,148.836644,1047.671,164206.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.236224,148.926943,1014.162,164231,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.757384,148.986858,803.766,164289.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.891447,148.973781,748.649,164304.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.137276,148.949682,833.374,164331.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.569809,148.864851,895.665,164395.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.811086,148.969984,1201.163,164480.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.907598,149.071588,1146.865,164494.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.492762,149.068886,877.832,164559.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.652645,149.109447,748.707,164577.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.943059,149.081518,764.83,164610.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.126145,148.966029,1132.055,164701.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.795643,149.082762,891.271,164740,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.256847,149.260837,952.967,164793.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.573437,149.286086,972.864,164829.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.637156,149.223608,1069.878,164838.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.275876,149.202866,863.362,164878.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.720942,149.340985,1059.76,164941.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.289135,149.426051,1016.209,165005.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.580085,149.398138,1110.567,165037.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.349706,149.307867,814.919,165064.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.103436,149.331873,1053.466,165092,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.743354,149.338819,1154.497,165132.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.020355,149.451849,1093.939,165164.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.199560,149.434668,966.808,165184.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.450741,149.494833,718.285,165213.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.583371,149.454192,887.779,165228.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.556074,149.372141,1088.709,165236.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.377048,149.389475,1106.022,165256.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.794645,149.445472,1055.471,165321.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.049173,149.561077,1130.816,165351.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.546723,149.598408,802.104,165406.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.658603,149.588249,195.894,165419.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.671197,149.417780,1030.863,165434.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.578432,149.370121,1127.677,165445.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.044372,149.477544,1154.879,165506.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.158000,149.494719,1021.687,165518.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.561009,149.456178,932.209,165563.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.715645,149.412871,895.901,165581.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.707598,149.273305,906.882,165593.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.255175,149.232956,837.295,165644.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.416845,149.301296,881.34,165663.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.821071,149.290817,747.992,165708.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.860662,149.202355,866.464,165717.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.927727,149.195991,705.335,165724.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.128069,149.148806,784.762,165747.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.114925,148.951879,784.789,165765.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.904868,148.831596,712.358,165790.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.113145,148.923799,872.099,165815.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.359012,148.899454,312.747,165842.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.444825,148.834153,281.148,165854.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.454350,148.634485,195.154,165871.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.422626,148.495832,336.856,165884.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.281003,148.397439,342.266,165902.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.439253,148.408897,341.465,165920.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.305247,148.423189,658.185,165935.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.176887,148.521592,624.677,165951.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.229033,148.629344,934.022,165963.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.480387,148.688587,343.522,165991.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.193530,148.774423,942.48,166024.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.291953,148.906109,1066.418,166040.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.563799,148.935924,183.546,166070.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.673811,148.896540,138.53,166083.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.687055,148.752721,146.398,166096.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.459880,148.719077,240.365,166121.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.329437,148.789033,425.57,166137.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.632662,148.957553,180.163,166174.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.859978,148.991905,0.0,166200,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.042348,149.031534,0,166220.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.768618,148.972586,0.0,166251.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.390254,149.038176,403.111,166294,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.486662,149.142533,198.489,166308.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.808565,149.254199,0.0,166345.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.872285,149.190960,0.0,166354.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.483155,149.085956,479.867,166398.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.259533,149.107597,534.527,166423.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.080663,149.124815,865.277,166443.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.154747,149.231046,785.386,166456.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.674361,149.267102,241.801,166514.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.789643,149.313165,0.0,166527.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.011788,149.263849,0,166552.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.536681,149.223155,243.463,166605.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.426565,149.262094,464.482,166618.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.731055,149.461687,158.35,166656.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.051359,149.547494,0,166693,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.020423,149.406603,0,166705.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.908356,149.416976,0.0,166718.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.397011,149.520921,149.661,166776,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.852940,149.622394,0.0,166827.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.006511,149.551394,0,166845.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.593403,149.417395,91.455,166893.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.347258,149.440155,222.264,166920.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.353901,149.553285,287.129,166930.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.694658,149.607837,67.687,166968.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.782556,149.571198,0.0,166979.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.725975,149.376497,103.15,166997.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.395351,149.492619,121.462,167035.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.465809,149.543129,91.333,167044.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.710370,149.492154,36.256,167072.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.484866,149.484420,92.893,167097.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.350595,149.496713,160.22,167112.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.560286,149.620099,159.98,167138.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.827203,149.567173,0.0,167168.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.772394,149.400536,25.232,167184.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.183753,148.973390,909.995,167259.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.180195,148.917177,915.326,167264.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.267808,148.880189,1123.765,167275.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.700124,148.608884,181.326,167328.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.741046,148.547578,-0.579,167336,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.536209,148.512244,285.168,167359,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.225311,148.573131,1026.78,167394,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.327614,148.760876,442.527,167414.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.666541,148.783311,176.199,167452,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.960717,148.810600,0.0,167484.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.117344,148.794796,0,167502.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.126634,148.593138,0,167520,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.029575,148.488422,0,167534.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.763387,148.545222,-0.266,167564.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.035290,148.573799,0,167594.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.236598,148.553062,0,167617.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.228920,148.438991,0,167627.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.785728,148.542866,26.364,167677.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.167572,148.531527,0,167719.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.298006,148.460346,0,167735.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.294092,148.403368,0,167740.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.034439,148.230497,0,167773.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.880111,148.275844,0.0,167790.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.194903,148.270410,0,167825.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.215299,148.239513,0,167829.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.883869,148.332470,0.0,167867.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.176453,148.329759,0,167899.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.221182,148.324966,0,167904.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.062642,148.313231,0,167922.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.999712,148.377103,0.0,167931.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.029575,148.488422,0,167941.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.120925,148.507724,0,167952.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.210401,148.498360,0,167962.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.385621,148.422419,0,167982.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.090791,148.396039,0,168015.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.294092,148.403368,0,168038.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.088934,148.367833,0,168061.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.865503,148.391632,0.0,168086.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.690676,148.467408,68.705,168106.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.858399,148.620864,0.0,168129.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.836056,148.623200,0.0,168132.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.934921,148.755518,0.0,168148.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.046542,148.744627,0,168160.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.739060,148.861453,67.202,168196.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.941958,148.869794,0.0,168219.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.074443,148.827768,0,168234.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.067049,148.713898,0,168244.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.616327,148.703030,383.13,168294.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.571635,148.707637,536.661,168299.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.813711,148.625534,0.0,168327.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.111293,148.365453,0,168367.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.914898,148.129205,0.0,168397.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.395491,148.101502,318.536,168455.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.539288,148.227628,406.386,168475.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.652874,148.243644,174.779,168487.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.738261,148.177295,60.452,168499.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.046135,148.252957,895.443,168576.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.819033,148.221103,1030.586,168601.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.983020,148.316155,513.15,168621.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.786860,148.228969,30.553,168711.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-38.004201,148.119341,0,168737.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.900841,147.930928,8.692,168757.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.649231,147.874108,66.349,168786.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.744604,147.807593,1075.431,168887.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.902641,147.817644,1016.646,168904.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.081224,147.797323,463.424,168924.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.509204,147.804887,242.907,168972.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.643009,147.789473,290.373,168987.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.527325,147.746001,553.996,169000.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.348323,147.766522,249.577,169020.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.559963,147.884285,222.579,169046.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.874450,147.876860,42.292,169081.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.868230,147.791969,0.0,169089.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.344705,147.710428,632.519,169147.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.478564,147.694892,780.725,169162.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.569877,147.712667,213.605,169173.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.853999,147.766912,933.837,169253,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.649280,147.734228,1092.355,169276,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.764918,147.777200,1065.68,169289.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.223236,147.894186,1382.78,169341.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.383475,147.932684,539.093,169359.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.359136,147.907097,522.057,169363.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.048750,147.970386,1387.928,169398.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.140041,147.988422,1176.318,169408.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.344806,148.022039,513.992,169431.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.150192,147.817681,484.574,169459.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.077111,147.741346,834.307,169470.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.146096,147.761654,533.897,169478.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.259684,147.776870,444.165,169490.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.093191,147.654813,776.694,169512.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.217111,147.810033,664.135,169531.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.288138,147.858517,409.649,169540.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.020075,147.888757,940.617,169570.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.300160,148.027027,635.821,169604.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.320479,147.996422,508.187,169607.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.129927,147.848246,497.575,169632.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.036611,147.802423,704.587,169644.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.921008,147.759285,935.696,169657.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.056870,147.771893,635.129,169672.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.350972,147.794698,356.051,169705.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.985835,147.723653,771.351,169746.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.738397,147.723934,594.062,169774.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.602607,147.711491,1026.008,169789.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.663450,147.929064,1013.801,169809.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.805282,148.025689,1414.762,169827.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.170293,148.098115,1012.508,169869,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.279914,148.057658,457.802,169881.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.243514,147.863594,714.33,169899.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.706047,147.896213,939.602,169959.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.553928,147.969345,1484.286,169977.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.606474,148.075676,978.078,169988.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.831557,148.079055,998.474,170013.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.758672,148.002733,1185.357,170024.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.951002,148.178643,1451.498,170050.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.088861,148.220121,1024.312,170066.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.914872,147.985383,1186.742,170095.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-37.016027,148.143377,705.177,170113.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.760660,148.030623,1413.966,170143.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.602519,148.020010,1088.01,170161,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.622036,148.298433,1594.593,170186,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.715140,148.344685,772.452,170197.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.812034,148.446925,545.031,170211.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.819538,148.558690,970.569,170221.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.832421,148.754373,817.999,170238.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.767225,148.789050,866.523,170246.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.186155,148.848284,1229.175,170311.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.957080,148.788207,1116.015,170337.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.234451,148.899191,1116.419,170370.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.439259,148.934238,863.907,170393.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.686828,148.937540,719.315,170420.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.297969,148.836788,972.158,170465,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.027786,148.836644,1047.671,170495.1,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.735083,148.838785,1400.436,170527.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.905866,149.043905,1327.613,170554.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.067690,149.111497,812.945,170573.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.501300,149.208627,974.561,170622.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.613090,149.197777,1070.848,170634.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.134836,149.104796,773.699,170688.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.955757,149.122640,797.503,170708.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.847143,149.189228,815.269,170722.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.076081,149.250562,922.014,170748.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.231116,149.207290,841.966,170766,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.954068,149.094873,856.363,170798.5,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.752536,149.114922,940.79,170821,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.238782,149.193194,637.906,170878.6,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.472745,149.337084,912.202,170907.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.813833,149.387817,1136.741,170945.9,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.081041,149.334048,993.492,170976,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.900204,149.323634,1086.826,170996.2,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.632902,149.377322,830.718,171026.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.773829,149.475360,1213.612,171044.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.045978,149.505384,1048.531,171074.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.130743,149.413260,1104.253,171087.4,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.677736,149.373015,862.835,171138,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.769010,149.392125,1031.294,171148.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.085944,149.417569,1101.944,171183.7,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.127475,149.357547,1003.866,171190.8,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-36.053689,149.252756,903.747,171203.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.874514,149.270284,1042.05,171223.3,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.698530,149.343148,1039.82,171244,0,0,No Data,No Data
1179813600,2007-05-22T06:00:00Z,-35.994711,149.398358,967.535,171277.3,0,0,No Data,No Data
